0,0.0104940414604,0.00301833097,0.0,0.146916580445,0.04225663358,2.80323688631e-23,7.57106597804e-22,0.000323838396571,0.00566791139211,0.000274843235954,0.00095352615594,
5.46614106394e-05,0,0.00895385511833,0.000765259748951,0.0,0.125353971657,4.6042052097e-06,3.60133625307e-05,7.60301702901e-21,1.10931064914e-19,8.76106835355e-05,0.0105802940344,
4.31537452416e-06,0.0105007734446,0,6.04152433383e-05,0.147010828225,0.0,2.76626572062e-08,3.98342263769e-06,0.00025404482901,0.00658078698818,5.05339184808e-20,6.3427642161e-19,
0,0.00167289808804,0.00376738273952,0.0,0.0234205732325,0.0527433583532,1.32737257775e-21,1.8211208366e-20,0.000123639287801,0.00263219442171,3.34128687784e-05,0.00355505451447,
0,0.00886938925951,0.00775758467629,0.0,0.124171449633,0.108606185468,1.32737257775e-21,1.8211208366e-20,7.85207779227e-05,0.00829917623138,4.31322935041e-05,0.00876251134042,
1.46461195972e-05,0.00491659250287,4.70132703442e-05,0.000161107315569,0.0688322950402,0.00026548670312,1.28305912983e-06,4.3334366121e-06,0.000149435073633,0.00263426681686,3.38222394354e-06,1.89061313039e-05,
0.00313943496633,0.000703492354929,0.00205910222718,0.0439520895286,0.009848892969,0.0288274311805,6.93445863629e-05,0.00204860738402,8.53619157713e-05,0.000572638776306,4.16860888687e-05,0.00145645463318,
0.00194839159766,0.00360834356212,0.000293931707026,0.0272774823672,0.0505168098697,0.00411504389836,8.01981112785e-05,0.000752436480121,0.000155592097696,0.00130719548167,1.9630127444e-05,4.44962664793e-05,
0,0.023407109264,0.00537426208052,0.0,0.327699529696,0.0644468971824,3.07561572266e-21,5.041358595e-20,0.000319606791082,0.0187802469452,0.000662924831158,0.00559012936555,
0.0018210880492,9.42477796077e-06,0.0124959764128,0.0254952326887,3.14159265359e-05,0.127168130795,0.00028563483502,0.00245808321643,3.51576100939e-07,8.45635714844e-06,0.00156560858161,0.0138088495291,
0.000136493697912,0.0107509788595,0.00222503141663,0.0010471975512,0.150513704033,0.0311504398328,1.0983702126e-06,0.000122614239902,0.000224217975681,0.00838414189423,1.19468301346e-05,0.00271648106914,
0,2.69279370308e-05,0.00163716800257,0.0,0.000376991118431,0.0130088484529,5.3389407327e-21,5.49285740706e-20,1.16261266592e-06,4.70477361356e-06,0.000115900162344,0.00233088287008,
0.00566033291753,0.00964020145702,0.0105309725571,0.0792446608454,0.134962820398,0.147433615799,4.94128282383e-05,0.0054662958121,0.000110384741872,0.0089908421755,2.2701301194e-05,0.0113767920418,
